"DAY,N,16,0","MONTH,N,16,0","YEAR,N,16,0",,"LATITUDE,N,16,8","LONGITUD,N,16,8","STATE,N,16,0","COUNTY,N,16,0","FATALS,N,16,0","DRUNK_DR,N,16,0"
23,11,2013,,42.29561667,-71.11613056,25,25,1,1
24,12,2013,,42.34700833,-71.07514167,25,25,1,0
4,1,2013,,42.58166944,-83.15909444,26,125,1,0
4,1,2013,,43.01562222,-83.443525,26,87,2,0
3,1,2013,,42.32678611,-83.28226944,26,163,1,0
8,1,2013,,42.45014722,-82.967775,26,99,1,0
5,1,2013,,42.39137778,-83.19517778,26,163,1,0
9,1,2013,,41.78308611,-85.55944444,26,149,2,0
10,1,2013,,42.99650833,-85.70793056,26,81,1,0
11,1,2013,,42.67863333,-83.70219722,26,93,1,1
13,1,2013,,44.71323333,-85.68866944,26,55,1,1
14,1,2013,,42.68770278,-83.38251111,26,125,1,0
6,1,2013,,43.33729722,-85.66675,26,123,1,0
15,1,2013,,42.28809444,-83.19345833,26,163,1,1
4,1,2013,,42.32702778,-83.27283056,26,163,3,1
4,1,2013,,42.46886111,-83.40497222,26,125,1,0
4,1,2013,,43.65452222,-84.16912222,26,111,1,0
9,1,2013,,42.737025,-83.76495556,26,93,1,0
5,1,2013,,42.379275,-83.03389444,26,163,1,0
19,1,2013,,43.27155278,-86.20840278,26,121,1,1
20,1,2013,,42.22549167,-83.21421111,26,163,1,1
21,1,2013,,43.52689722,-85.25434444,26,107,1,1
3,1,2013,,42.55333889,-82.96112222,26,99,1,0
25,1,2013,,43.47577778,-85.47958611,26,107,1,1
22,1,2013,,45.84440833,-87.13373333,26,41,1,0
9,1,2013,,42.46630278,-84.90240833,26,45,1,0
11,1,2013,,42.43536667,-84.44308333,26,65,1,0
24,1,2013,,43.03136389,-83.77950278,26,49,1,0
13,1,2013,,43.31748333,-86.23766944,26,121,1,1
27,1,2013,,42.73629722,-85.48438333,26,15,1,0
7,1,2013,,43.75219722,-85.14755556,26,107,1,0
7,1,2013,,46.89510833,-88.60460556,26,61,1,1
12,1,2013,,44.76414167,-85.60907222,26,55,1,1
24,1,2013,,42.27005556,-85.46695556,26,77,1,0
11,1,2013,,42.43298056,-82.97906389,26,163,1,0
14,1,2013,,43.02370833,-83.72024444,26,49,1,0
27,1,2013,,45.88905278,-86.63723056,26,41,1,1
11,1,2013,,42.30270833,-85.88850556,26,159,1,0
19,1,2013,,42.76992222,-84.70103889,26,45,1,1
28,1,2013,,43.82189444,-83.10135,26,63,1,1
20,1,2013,,42.34408889,-85.154175,26,25,1,1
30,1,2013,,46.34517222,-86.02528889,26,153,1,0
21,1,2013,,43.06909444,-84.93638611,26,67,1,0
26,1,2013,,43.74455833,-83.97646389,26,17,1,0
17,1,2013,,42.17805833,-86.26783889,26,21,1,0
30,1,2013,,42.75538056,-85.29062778,26,15,1,0
11,1,2013,,43.00231389,-83.736275,26,49,1,1
16,1,2013,,42.40378056,-86.23979722,26,159,1,0
28,1,2013,,44.46895278,-85.69731389,26,165,2,1
21,1,2013,,43.412575,-85.46555833,26,117,1,0
20,1,2013,,44.37336389,-85.70185833,26,165,1,1
23,1,2013,,44.65878333,-85.813575,26,55,1,0
27,1,2013,,43.52523333,-84.21344722,26,111,1,1
27,1,2013,,43.72431944,-84.747875,26,73,1,1
10,1,2013,,42.32738333,-83.16632222,26,163,1,0
28,1,2013,,43.05803056,-83.70483889,26,49,1,1
26,1,2013,,42.50815833,-84.77762222,26,45,1,0
29,1,2013,,42.64056111,-83.289075,26,125,1,0
30,1,2013,,42.42641111,-83.21906944,26,163,1,1
24,1,2013,,41.82576667,-85.07594444,26,23,1,0
5,1,2013,,42.29292222,-83.4865,26,163,1,0
23,1,2013,,42.50709722,-83.06753056,26,99,1,0
29,1,2013,,42.50998611,-82.91879722,26,99,1,0
21,1,2013,,42.64030278,-83.249775,26,125,1,1
22,1,2013,,43.20553333,-86.20496389,26,121,1,0
2,2,2013,,42.28254167,-85.37797222,26,77,2,1
3,2,2013,,42.45343333,-84.13293611,26,93,1,1
8,2,2013,,42.37264722,-85.40563333,26,77,1,0
9,2,2013,,43.61204722,-83.33296389,26,157,1,2
9,2,2013,,44.25476944,-84.43239444,26,143,1,0
10,2,2013,,42.27702222,-85.64061667,26,77,1,0
13,2,2013,,43.91718611,-83.93334167,26,11,1,0
16,2,2013,,42.860075,-84.91397222,26,67,1,1
15,2,2013,,44.89153611,-85.151625,26,9,1,0
31,1,2013,,42.30498333,-83.11068889,26,163,3,0
9,2,2013,,43.95665278,-83.96533889,26,11,1,1
17,2,2013,,44.4151,-84.24759167,26,129,1,1
17,2,2013,,43.34929722,-83.46036944,26,157,1,0
16,2,2013,,42.17872778,-86.16649722,26,159,4,0
11,2,2013,,44.91589444,-84.7028,26,137,1,0
7,2,2013,,42.29545278,-85.78932778,26,159,1,0
9,2,2013,,42.39901944,-83.21408056,26,163,1,0
12,2,2013,,42.6218,-83.23594722,26,125,1,0
13,2,2013,,43.44136111,-83.73802778,26,145,1,0
14,2,2013,,41.99279722,-83.36399167,26,115,1,0
16,2,2013,,42.88351389,-85.565025,26,81,1,1
17,2,2013,,42.42306667,-83.13310833,26,163,1,1
22,2,2013,,43.32216944,-84.600825,26,57,1,0
25,2,2013,,41.9904,-83.36563611,26,115,1,0
26,2,2013,,43.42973333,-83.08800833,26,151,1,0
25,2,2013,,42.72656111,-84.68163056,26,45,1,1
28,2,2013,,42.34137222,-83.33162222,26,163,1,0
19,2,2013,,42.80803611,-82.80639444,26,99,1,0
12,2,2013,,43.96542778,-85.14799444,26,133,2,0
15,2,2013,,41.80943056,-86.06595278,26,27,1,0
17,2,2013,,44.57013333,-85.51613056,26,55,2,0
18,2,2013,,42.29747222,-85.03436111,26,25,3,0
18,2,2013,,44.51384722,-85.97775556,26,19,1,0
16,2,2013,,42.49821667,-83.53653889,26,125,1,0
16,2,2013,,42.14791111,-83.26620556,26,163,1,1
16,2,2013,,45.35028889,-85.11689444,26,29,1,0
22,2,2013,,44.24841389,-84.664675,26,143,1,1
23,2,2013,,44.515025,-84.75118333,26,39,1,1
6,2,2013,,42.27890278,-83.21998611,26,163,1,1
22,2,2013,,42.68141944,-83.28080833,26,125,1,0
27,2,2013,,42.55779444,-82.92096389,26,99,1,0
27,2,2013,,41.731075,-83.58556389,26,115,1,1
28,2,2013,,42.49416389,-83.39358611,26,125,1,0
22,2,2013,,42.10123889,-84.52681944,26,75,1,0
25,2,2013,,41.73561944,-83.58841389,26,115,1,0
29,1,2013,,42.72450556,-84.52253611,26,65,1,0
4,3,2013,,45.86496111,-84.64913611,26,97,1,1
7,3,2013,,42.34787222,-85.27938056,26,25,1,0
1,3,2013,,43.23491389,-85.49113889,26,81,1,1
10,3,2013,,42.12545833,-84.42108611,26,75,1,1
7,3,2013,,42.88250556,-85.60711389,26,81,1,0
13,3,2013,,46.36061944,-84.36406111,26,33,1,0
15,3,2013,,42.80348611,-86.05811389,26,139,1,0
16,3,2013,,41.99660278,-86.5376,26,21,1,0
16,3,2013,,43.98231111,-84.55656944,26,51,1,0
11,3,2013,,42.524575,-82.91225278,26,99,1,0
20,3,2013,,43.41515,-83.99962222,26,145,2,1
20,3,2013,,42.24159444,-83.64782222,26,161,1,0
20,3,2013,,45.83608889,-87.0392,26,41,2,1
1,3,2013,,42.66051111,-83.19316111,26,125,1,1
3,3,2013,,42.44654167,-82.95167222,26,163,1,0
11,3,2013,,41.82717222,-86.40748889,26,21,1,0
21,3,2013,,42.71340556,-83.47498611,26,125,1,0
14,3,2013,,43.42547778,-83.94226944,26,145,1,0
7,3,2013,,42.59146111,-83.85174444,26,93,1,0
31,3,2013,,42.79377778,-86.15613056,26,139,1,2
11,3,2013,,42.66330278,-83.26803056,26,125,1,0
11,3,2013,,42.41976667,-83.76741111,26,161,1,0
21,3,2013,,41.76820833,-86.20121944,26,27,1,0
9,3,2013,,42.44744444,-83.09433333,26,163,1,0
8,3,2013,,42.86453056,-85.72314167,26,81,1,0
24,3,2013,,42.44574722,-83.27786667,26,125,1,0
17,3,2013,,42.28528056,-83.4434,26,163,1,1
14,3,2013,,42.41898889,-85.99737222,26,159,1,1
30,3,2013,,42.18950556,-84.31135,26,75,1,0
19,3,2013,,44.50623333,-84.45104444,26,143,1,0
19,3,2013,,42.14581944,-84.14095556,26,75,1,0
5,2,2013,,42.88501111,-83.24114722,26,87,2,1
20,3,2013,,44.65675278,-84.61722222,26,39,1,0
15,3,2013,,42.12898889,-83.56064167,26,161,1,0
23,3,2013,,42.58648333,-82.93361389,26,99,1,1
24,3,2013,,42.77600556,-83.83052222,26,93,1,0
30,3,2013,,42.72331389,-85.50616667,26,15,1,1
25,3,2013,,42.46224167,-83.06445278,26,99,1,1
19,3,2013,,42.47392778,-83.02709444,26,99,1,0
18,3,2013,,42.30163611,-84.00200556,26,161,1,1
29,3,2013,,41.93726944,-86.087825,26,27,1,0
30,3,2013,,42.27498611,-84.86255,26,25,1,1
11,3,2013,,42.98523611,-83.8117,26,49,1,0
27,3,2013,,43.43853333,-83.38511944,26,157,1,0
28,3,2013,,42.44849167,-83.23953889,26,125,1,0
21,3,2013,,42.40240556,-82.96922222,26,163,1,0
26,3,2013,,41.90788333,-83.40486667,26,115,1,0
16,2,2013,,42.67278889,-82.91061111,26,99,1,0
31,1,2013,,46.23192778,-88.43518056,26,71,1,0
3,4,2013,,42.16740556,-84.48437222,26,75,1,1
11,2,2013,,42.53742778,-83.00381389,26,99,1,0
3,4,2013,,42.09963611,-83.67559722,26,161,1,0
16,2,2013,,43.18142778,-83.52011944,26,49,1,0
4,4,2013,,43.02886389,-83.32282222,26,87,1,0
3,4,2013,,42.18726667,-83.60643889,26,161,1,1
6,4,2013,,42.27936667,-83.42894444,26,163,1,0
2,4,2013,,41.91069167,-84.42041944,26,59,1,0
6,4,2013,,42.97604444,-85.67810556,26,81,1,1
6,4,2013,,43.03400833,-86.16307778,26,139,1,1
10,4,2013,,41.79937222,-86.05381389,26,27,2,0
11,4,2013,,42.48861111,-83.05103611,26,99,1,0
8,4,2013,,43.40718611,-83.73804444,26,145,1,0
16,4,2013,,42.39681667,-82.98749722,26,163,1,0
6,4,2013,,43.01931111,-83.71117222,26,49,1,1
8,4,2013,,42.68893889,-82.82801389,26,99,1,0
17,4,2013,,42.83059444,-82.54464167,26,147,1,1
4,4,2013,,42.31600278,-83.16379444,26,163,1,0
14,4,2013,,42.63843889,-83.75099444,26,93,1,0
15,4,2013,,42.41405556,-82.99150278,26,163,1,1
4,4,2013,,42.45956111,-82.96111944,26,99,1,0
21,4,2013,,42.13348889,-83.22584167,26,163,1,1
7,4,2013,,42.40841944,-83.07899722,26,163,1,0
21,4,2013,,41.89886111,-85.36134167,26,149,1,1
20,4,2013,,42.97378056,-83.71401944,26,49,1,0
10,4,2013,,42.05846389,-86.51369167,26,21,1,0
28,4,2013,,42.17613333,-83.43504444,26,163,1,1
4,4,2013,,42.04358889,-86.46068056,26,21,1,0
26,4,2013,,42.47726667,-83.10546667,26,125,1,0
29,4,2013,,42.94643889,-83.10655833,26,87,1,0
29,4,2013,,42.78315833,-86.08083333,26,139,1,0
27,4,2013,,45.91063333,-87.24101944,26,41,1,0
21,4,2013,,46.41840278,-84.53355,26,33,1,1
27,4,2013,,41.81201667,-85.68197778,26,149,1,0
29,4,2013,,43.53769444,-84.09509167,26,145,1,1
30,4,2013,,42.57087222,-82.85843611,26,99,1,0
26,4,2013,,43.17633889,-85.36254444,26,81,1,0
29,4,2013,,44.742725,-85.07271944,26,79,3,0
27,4,2013,,42.30630278,-85.55816111,26,77,1,0
14,2,2013,,43.16554722,-83.57406944,26,49,1,0
1,5,2013,,46.57879167,-88.44318056,26,13,1,0
7,5,2013,,43.38313056,-86.23437778,26,121,1,1
5,5,2013,,42.04342778,-86.49802778,26,21,2,0
6,5,2013,,45.662675,-84.62646389,26,31,1,1
7,5,2013,,46.34735833,-84.91662778,26,33,1,1
1,5,2013,,41.76541944,-86.217475,26,27,1,0
9,5,2013,,43.20286389,-86.20468611,26,121,1,0
12,5,2013,,45.88235278,-84.8347,26,97,1,0
13,5,2013,,42.31258611,-83.20787778,26,163,1,0
12,5,2013,,42.62735833,-82.96428889,26,99,1,0
14,5,2013,,42.12368333,-83.26018889,26,163,1,1
15,5,2013,,42.48841667,-83.04513889,26,99,1,0
16,5,2013,,42.29742778,-83.28568889,26,163,1,0
18,5,2013,,42.78254722,-83.94238889,26,155,1,1
19,5,2013,,43.48101944,-84.06810556,26,145,1,1
21,5,2013,,43.05853611,-82.77403889,26,147,1,1
23,5,2013,,42.62305833,-85.27829167,26,15,1,0
25,5,2013,,42.77871667,-85.50669167,26,81,2,1
27,5,2013,,42.41646111,-83.18943333,26,163,1,1
27,5,2013,,43.10751389,-83.51881111,26,49,1,0
21,5,2013,,43.59575,-85.07643611,26,73,1,0
26,5,2013,,44.65937222,-83.88521667,26,1,1,1
1,5,2013,,41.83048333,-85.66281944,26,149,1,1
30,5,2013,,43.26179722,-86.35572222,26,121,1,0
5,5,2013,,43.29193333,-84.68124722,26,57,1,1
26,5,2013,,42.20002778,-85.06034722,26,25,1,0
5,5,2013,,43.07824444,-85.84765278,26,139,1,0
31,5,2013,,41.72439444,-84.22751111,26,91,1,0
26,5,2013,,42.84727222,-85.13389167,26,67,1,1
2,5,2013,,42.38980833,-83.06996667,26,163,1,0
8,5,2013,,43.08490556,-85.56616389,26,81,1,0
9,5,2013,,42.23413056,-83.70390833,26,161,1,1
10,5,2013,,43.9555,-86.32451667,26,105,1,0
12,4,2013,,42.39686667,-83.09119444,26,163,3,1
3,5,2013,,41.93928333,-83.38781944,26,115,1,0
9,5,2013,,42.38208333,-83.41203611,26,163,1,0
4,5,2013,,42.39876667,-85.237625,26,25,3,1
4,5,2013,,42.54758611,-83.048025,26,99,1,0
17,5,2013,,42.89996944,-85.39673611,26,81,1,1
18,5,2013,,42.29113889,-83.83867222,26,161,1,0
15,5,2013,,42.657175,-85.2862,26,15,1,0
19,5,2013,,43.38852778,-85.64210556,26,123,1,1
27,5,2013,,43.0509,-83.30493333,26,87,1,0
18,5,2013,,43.59681389,-84.46915,26,111,1,0
24,5,2013,,43.76753611,-83.96810556,26,17,1,0
23,5,2013,,42.31631944,-83.12043611,26,163,1,1
25,5,2013,,42.80036111,-86.083275,26,139,1,0
24,5,2013,,42.83817222,-83.44748889,26,125,1,0
24,5,2013,,42.25423333,-83.58518889,26,161,1,0
22,5,2013,,43.33576111,-83.82568889,26,145,2,0
25,5,2013,,46.02796389,-84.83145833,26,97,1,0
31,5,2013,,43.88115556,-83.93927778,26,17,1,0
18,5,2013,,42.50593333,-83.05738333,26,99,1,0
22,5,2013,,41.75999167,-83.72539722,26,115,1,1
1,6,2013,,42.48693056,-83.08250833,26,99,1,0
3,6,2013,,42.45476944,-83.18173611,26,125,1,0
3,6,2013,,42.08643333,-83.30042778,26,115,1,0
5,6,2013,,41.96056111,-83.36018611,26,115,1,0
4,6,2013,,42.295,-85.09994167,26,25,1,0
17,5,2013,,42.87949722,-83.92775833,26,155,2,0
8,6,2013,,44.86426389,-84.48626944,26,137,1,1
4,6,2013,,43.47668611,-84.08928056,26,145,1,0
18,5,2013,,43.68409722,-84.80265833,26,73,1,1
16,5,2013,,43.44427222,-86.37603889,26,121,1,0
1,6,2013,,43.19691111,-85.72353333,26,81,1,1
3,6,2013,,41.83902778,-83.4834,26,115,1,1
2,6,2013,,42.641875,-82.81585,26,99,1,0
5,6,2013,,42.85713056,-82.58500556,26,147,1,0
5,6,2013,,42.41025556,-82.94695,26,163,1,0
10,6,2013,,42.21339167,-83.21280278,26,163,1,0
8,6,2013,,42.357275,-83.25286667,26,163,1,0
7,6,2013,,41.8339,-83.67661111,26,115,1,0
9,6,2013,,42.43328611,-83.05673611,26,163,1,0
13,6,2013,,42.28114444,-85.04256111,26,25,1,1
11,6,2013,,43.17635,-85.36209722,26,81,1,0
14,6,2013,,45.41840833,-84.60913889,26,31,1,1
13,6,2013,,42.82684722,-86.03893889,26,139,1,0
16,6,2013,,46.33285556,-86.817725,26,3,1,1
19,6,2013,,46.33908333,-86.615425,26,3,1,0
15,6,2013,,42.74085556,-84.734575,26,45,1,0
20,6,2013,,43.44465,-86.39684167,26,121,1,0
23,6,2013,,42.67549167,-82.63189167,26,147,1,0
25,6,2013,,42.84278611,-84.89124167,26,67,1,0
25,6,2013,,43.22038889,-85.49105,26,81,1,0
24,4,2013,,41.80613056,-83.50116667,26,115,1,1
26,6,2013,,41.91200278,-86.08760556,26,27,1,0
9,6,2013,,42.54278889,-85.38826667,26,15,1,1
19,6,2013,,44.90346111,-85.05926111,26,9,1,0
28,6,2013,,42.30340833,-85.59525556,26,77,2,0
14,6,2013,,42.18501111,-84.45698056,26,75,1,0
7,5,2013,,42.594675,-83.07085278,26,99,1,0
14,6,2013,,42.26228056,-83.32875278,26,163,1,0
13,5,2013,,42.73356111,-84.53743611,26,65,1,0
24,5,2013,,42.11504722,-85.43139167,26,77,1,1
16,6,2013,,41.80506667,-86.32248333,26,21,1,0
25,4,2013,,42.21764722,-83.55568889,26,161,1,0
16,6,2013,,43.09751667,-82.76665,26,147,1,1
5,6,2013,,42.37096389,-83.21650833,26,163,1,0
17,6,2013,,43.79835278,-84.36721111,26,111,1,0
9,6,2013,,43.64908611,-83.8996,26,17,1,1
16,6,2013,,43.95546667,-86.32954167,26,105,1,0
23,6,2013,,43.97372222,-86.120375,26,105,1,0
9,6,2013,,42.126025,-86.3585,26,21,1,0
16,6,2013,,44.41078889,-85.48168056,26,165,1,1
13,6,2013,,42.83587778,-83.27173333,26,125,1,0
18,6,2013,,42.45663333,-83.13165278,26,125,1,0
23,6,2013,,41.77553611,-84.00096667,26,91,1,0
27,6,2013,,42.34050833,-83.04224722,26,163,1,0
29,6,2013,,42.32595278,-85.51638056,26,77,1,0
27,6,2013,,42.15193333,-83.96699722,26,161,1,0
29,6,2013,,42.528675,-83.08661111,26,125,2,0
14,6,2013,,41.90251667,-85.62446389,26,149,1,0
30,5,2013,,42.93335278,-85.57000556,26,81,1,0
2,6,2013,,42.24508611,-83.15975,26,163,1,0
25,6,2013,,42.582125,-83.24399167,26,125,1,0
25,6,2013,,42.56755833,-82.93425,26,99,2,1
15,3,2013,,42.40804722,-82.94990278,26,163,1,0
2,7,2013,,42.29571667,-85.692025,26,77,1,0
2,7,2013,,43.00480278,-86.04547778,26,139,1,0
1,7,2013,,42.56621111,-83.15875278,26,125,2,0
1,7,2013,,43.06998611,-83.67408889,26,49,1,0
10,3,2013,,42.44021389,-83.15576389,26,163,1,1
9,3,2013,,43.35103333,-83.94451944,26,145,1,0
16,4,2013,,42.42566667,-83.0802,26,163,1,1
2,7,2013,,42.42631667,-83.04239444,26,163,1,0
3,7,2013,,42.53441111,-85.65967222,26,5,1,0
5,7,2013,,44.76179444,-85.60963611,26,55,1,0
5,7,2013,,43.56825,-85.79653056,26,123,1,1
6,7,2013,,43.56205278,-85.49133333,26,107,1,0
4,7,2013,,45.42319722,-84.82816111,26,47,1,0
6,7,2013,,44.46835556,-85.69733056,26,165,1,0
7,7,2013,,42.754225,-83.45231944,26,125,1,1
5,7,2013,,42.06581944,-83.91229167,26,91,2,1
7,7,2013,,44.17588889,-84.32543889,26,129,2,0
6,7,2013,,42.70326111,-83.60543333,26,125,1,0
11,7,2013,,42.74550278,-82.96052222,26,99,1,0
11,7,2013,,43.060125,-83.67392222,26,49,1,0
12,7,2013,,42.38139444,-83.14715,26,163,1,0
13,7,2013,,44.01202778,-83.92008611,26,11,1,1
5,7,2013,,43.47688889,-85.773825,26,123,1,0
14,7,2013,,45.65914167,-84.63697222,26,7,1,1
8,7,2013,,42.90324722,-85.78108333,26,81,1,0
16,7,2013,,41.94548611,-83.55945833,26,115,1,0
7,7,2013,,46.99668056,-88.92257778,26,61,1,1
16,7,2013,,42.87123333,-82.88288889,26,99,1,0
18,7,2013,,42.24425278,-85.63946667,26,77,1,1
21,7,2013,,43.06429722,-84.84640556,26,67,1,1
17,7,2013,,42.80484167,-86.07793889,26,139,1,0
19,7,2013,,42.22833611,-83.69128333,26,161,1,0
22,7,2013,,42.26916389,-84.54845556,26,75,1,0
24,7,2013,,42.2654,-84.53941111,26,75,1,0
27,7,2013,,43.07469722,-82.73623333,26,147,1,1
22,7,2013,,42.912175,-85.49796111,26,81,1,0
24,7,2013,,44.14594722,-85.46608611,26,133,1,0
27,7,2013,,42.34370278,-83.03850833,26,163,2,0
1,4,2013,,42.59170556,-83.129075,26,125,1,0
21,5,2013,,42.19811389,-83.28721111,26,163,1,1
10,7,2013,,42.38447222,-83.17225833,26,163,1,0
19,5,2013,,45.00892778,-83.93812222,26,119,1,1
13,7,2013,,43.72432778,-83.97291389,26,17,1,0
12,6,2013,,42.37117778,-83.27543611,26,163,1,0
3,7,2013,,46.36248333,-86.47,26,3,1,1
4,7,2013,,42.39663889,-86.20718611,26,159,1,0
13,7,2013,,42.80556389,-86.01881389,26,139,1,0
10,7,2013,,42.59985,-84.27920833,26,65,1,1
14,7,2013,,42.73361111,-82.73056944,26,99,1,1
14,7,2013,,43.13324444,-84.30068889,26,145,1,1
16,7,2013,,42.30489167,-83.74409722,26,161,1,0
17,7,2013,,42.51979722,-83.02883611,26,99,1,0
9,7,2013,,42.817275,-85.66306667,26,81,1,0
17,7,2013,,43.07941944,-85.35241667,26,81,1,0
20,7,2013,,42.98332222,-82.51914444,26,147,2,2
21,7,2013,,42.75989444,-83.34656111,26,125,1,0
22,7,2013,,42.96165556,-82.42579444,26,147,1,1
21,7,2013,,41.9711,-83.37345,26,115,1,0
22,7,2013,,42.64313056,-83.21868056,26,125,1,1
2,7,2013,,42.59196389,-82.85696944,26,99,1,0
24,7,2013,,42.44445833,-83.20790833,26,163,1,0
19,7,2013,,42.30273333,-85.92699167,26,159,1,0
20,7,2013,,43.89424444,-84.64351389,26,35,1,1
21,7,2013,,42.38630833,-83.14389722,26,163,1,0
27,7,2013,,42.46670833,-83.37653889,26,125,1,0
26,7,2013,,42.44451389,-84.31344444,26,65,1,2
27,7,2013,,46.34459722,-84.41901111,26,33,1,1
27,7,2013,,43.85364167,-84.89598056,26,35,2,0
28,7,2013,,42.25826111,-83.68374722,26,161,1,0
18,7,2013,,42.75813333,-83.50588056,26,125,1,0
29,7,2013,,44.673975,-85.91822778,26,19,1,1
29,7,2013,,42.20033611,-83.69750833,26,161,2,0
14,7,2013,,43.98453333,-82.75726111,26,63,1,1
16,7,2013,,42.81234167,-86.05826944,26,139,1,0
26,7,2013,,42.26516667,-83.26066389,26,163,1,0
27,7,2013,,41.80401667,-85.412625,26,149,1,1
24,7,2013,,42.38650833,-83.48065833,26,163,1,0
18,7,2013,,42.48222222,-83.18313611,26,125,1,0
18,7,2013,,42.39700556,-83.06170278,26,163,1,0
27,7,2013,,43.77361111,-83.22009722,26,63,4,0
2,6,2013,,42.43569444,-83.305875,26,163,1,1
26,4,2013,,42.46466389,-83.85177778,26,93,1,0
5,6,2013,,42.74076389,-84.51043889,26,65,1,0
22,4,2013,,44.87399444,-84.25215556,26,119,1,0
5,7,2013,,44.56938889,-85.23148611,26,79,1,1
20,6,2013,,42.47700556,-85.54333611,26,15,1,1
5,7,2013,,43.75094167,-85.40319167,26,107,1,1
30,7,2013,,43.98288333,-83.89636111,26,11,1,0
8,7,2013,,44.84425,-85.12477778,26,79,2,0
2,8,2013,,42.25441667,-83.68310556,26,161,1,0
1,8,2013,,42.357975,-83.07804167,26,163,1,0
1,8,2013,,42.35031944,-83.23439167,26,163,1,0
2,8,2013,,42.57825833,-84.81828056,26,45,1,0
1,8,2013,,42.72954722,-84.567375,26,65,1,1
6,8,2013,,42.29085556,-84.18989167,26,75,1,0
5,8,2013,,42.80522222,-82.95758889,26,99,1,0
9,8,2013,,43.80400833,-84.385875,26,111,1,1
4,8,2013,,41.87413056,-84.08209722,26,91,1,0
10,8,2013,,43.926775,-83.28229167,26,63,1,1
2,8,2013,,44.55595833,-85.657275,26,55,2,0
11,8,2013,,42.76868889,-85.48681389,26,81,1,1
11,8,2013,,46.80419167,-88.1967,26,13,1,1
2,8,2013,,42.79530833,-86.00545833,26,139,1,0
9,8,2013,,45.36493611,-85.01921389,26,47,1,0
4,8,2013,,45.23519167,-84.87835,26,29,1,1
10,8,2013,,43.41603611,-84.08142222,26,145,1,0
5,8,2013,,42.07321111,-84.98211111,26,25,1,1
7,8,2013,,43.05695556,-85.93709444,26,139,1,0
3,8,2013,,42.61497222,-83.96029167,26,93,1,0
14,8,2013,,41.85491667,-83.92714167,26,91,1,0
13,8,2013,,42.33013889,-86.26290833,26,159,1,0
18,8,2013,,42.46564722,-84.39609722,26,65,1,0
20,8,2013,,42.56203889,-84.44425278,26,65,1,0
10,8,2013,,43.65241389,-83.99336111,26,17,1,1
10,8,2013,,44.2812,-85.43688056,26,165,1,0
14,8,2013,,41.80928056,-85.70129167,26,149,1,1
9,8,2013,,43.01670556,-85.68885833,26,81,1,0
17,8,2013,,42.97841389,-85.67243889,26,81,1,1
9,8,2013,,42.037525,-83.44056667,26,115,1,1
17,8,2013,,42.69449444,-86.13525,26,5,1,1
25,8,2013,,42.44991389,-82.964725,26,163,1,1
12,8,2013,,42.26895556,-84.50787222,26,75,1,0
28,8,2013,,42.43120278,-82.98024444,26,163,1,0
24,6,2013,,43.25925,-84.05104167,26,145,1,1
8,8,2013,,46.53050556,-86.22160278,26,3,2,0
14,8,2013,,42.66245833,-83.01472222,26,99,2,1
12,8,2013,,41.85300556,-86.60976667,26,21,1,0
20,8,2013,,43.41656389,-84.17446667,26,145,1,0
16,8,2013,,43.84923611,-83.18131944,26,63,1,0
18,8,2013,,42.39869167,-83.11010556,26,163,3,1
21,8,2013,,45.64870278,-84.35506111,26,31,1,0
21,8,2013,,42.99578889,-83.65369167,26,49,1,0
18,8,2013,,43.13860556,-85.69036111,26,81,1,1
24,8,2013,,43.06303056,-83.31934444,26,87,1,1
29,8,2013,,41.94299444,-86.43758611,26,21,1,0
29,8,2013,,42.94533056,-85.65903333,26,81,1,0
30,8,2013,,41.99946389,-83.35946389,26,115,1,0
10,8,2013,,42.48701389,-83.26137778,26,125,1,0
24,8,2013,,42.63898056,-83.36816111,26,125,1,0
30,8,2013,,42.67621944,-84.21901944,26,65,1,0
31,8,2013,,44.25908611,-84.47093333,26,143,2,1
26,7,2013,,42.334275,-83.27276111,26,163,1,0
17,8,2013,,42.65954167,-84.19844722,26,65,1,1
22,8,2013,,44.71586944,-85.68584167,26,55,1,0
20,8,2013,,42.80533056,-86.01878333,26,139,1,0
17,8,2013,,42.51853333,-84.19021389,26,65,1,1
10,8,2013,,43.25787778,-83.52945278,26,157,1,0
20,8,2013,,42.8035,-86.08469444,26,139,1,0
23,8,2013,,41.701775,-84.74755833,26,59,1,1
28,8,2013,,42.51714722,-83.65263889,26,125,1,0
23,8,2013,,42.24345278,-86.30286944,26,159,1,0
25,8,2013,,42.40490556,-82.99748333,26,163,1,1
26,8,2013,,42.27919722,-83.427125,26,163,1,0
26,8,2013,,42.23753889,-85.67733056,26,77,1,0
20,7,2013,,42.25551667,-83.17918333,26,163,1,0
19,8,2013,,42.78086389,-85.13328333,26,67,1,0
8,8,2013,,41.99333611,-83.28813611,26,115,1,1
24,8,2013,,42.55301944,-82.90075,26,99,1,0
25,8,2013,,43.88781944,-85.60224722,26,85,1,0
4,9,2013,,42.40188056,-83.18607222,26,163,1,1
21,8,2013,,42.637575,-83.29911389,26,125,1,0
7,9,2013,,42.42926389,-83.25187778,26,163,1,1
19,8,2013,,42.1226,-85.99872778,26,159,1,1
9,9,2013,,46.54864167,-87.47266389,26,103,1,0
1,9,2013,,43.20526667,-86.26010278,26,121,1,2
